# case1 -- Yu-2003 sec.-6.2 analog
# chain: FF = SECTION RESULTANTS OF THE EXACT 3-D SOLUTION (garg-style
# standalone input) -> dE1 = S6 [0,0,0,Q1,0,0] -> OpenSG-RM Eq.-63
# recovery; benchmark = Abaqus 3-D solid strip (cross-check numbers)
# FF from the exact section: Q1 = int s13 dz = 1.27312 (statics q0/p = 1.27324)
#                            M11 = int s11 z dz = 1.6216 (q0/p^2 = 1.62114)
# Abaqus RM-shell FF, cross-check only [N11,N22,N12,M11,M22,M12] = [7.76028e-13, 6.21939e-14, -4.61327e-06, 1.6212, 0.120115, -4.33231e-14]
#   with Abaqus Q = [1.27316, -7.3154e-14]
# rel L2 errors of the recovery vs the SOLID benchmark:  s13   3.630%  s23   5.451%  s33   1.914%
# benchmark credentials, solid vs exact Pagano:  s13   3.649%  s23   4.816%  s33   0.681%
# TSHR13/23 present: no
# 
# columns: z[in]  s13_rec  s23_rec  s33_rec  [/p0]  (solid/TSHR profiles carry their own grids -- see the .png)
  -5.000000e-01    1.054390e-08    2.062186e-09   -5.000000e-01
  -4.937500e-01    6.526061e-02    1.272757e-02   -4.998398e-01
  -4.875000e-01    1.292435e-01    2.513291e-02   -4.993624e-01
  -4.812500e-01    1.919488e-01    3.721604e-02   -4.985741e-01
  -4.750000e-01    2.533763e-01    4.897696e-02   -4.974811e-01
  -4.687500e-01    3.135262e-01    6.041565e-02   -4.960897e-01
  -4.625000e-01    3.723984e-01    7.153213e-02   -4.944062e-01
  -4.562500e-01    4.299929e-01    8.232639e-02   -4.924369e-01
  -4.500000e-01    4.863097e-01    9.279844e-02   -4.901879e-01
  -4.437500e-01    5.413489e-01    1.029483e-01   -4.876657e-01
  -4.375000e-01    5.951104e-01    1.127759e-01   -4.848764e-01
  -4.312500e-01    6.475942e-01    1.222813e-01   -4.818263e-01
  -4.250000e-01    6.988003e-01    1.314645e-01   -4.785218e-01
  -4.187500e-01    7.487287e-01    1.403254e-01   -4.749690e-01
  -4.125000e-01    7.973794e-01    1.488642e-01   -4.711743e-01
  -4.062500e-01    8.447525e-01    1.570807e-01   -4.671439e-01
  -4.000000e-01    8.908479e-01    1.649750e-01   -4.628841e-01
  -3.937500e-01    9.356656e-01    1.725471e-01   -4.584011e-01
  -3.875000e-01    9.792056e-01    1.797970e-01   -4.537013e-01
  -3.812500e-01    1.021468e+00    1.867246e-01   -4.487909e-01
  -3.750000e-01    1.062453e+00    1.933301e-01   -4.436762e-01
  -3.687500e-01    1.102160e+00    1.996133e-01   -4.383635e-01
  -3.625000e-01    1.140589e+00    2.055743e-01   -4.328589e-01
  -3.562500e-01    1.177741e+00    2.112131e-01   -4.271689e-01
  -3.500000e-01    1.213615e+00    2.165297e-01   -4.212996e-01
  -3.437500e-01    1.248211e+00    2.215241e-01   -4.152574e-01
  -3.375000e-01    1.281529e+00    2.261962e-01   -4.090485e-01
  -3.312500e-01    1.313570e+00    2.305461e-01   -4.026792e-01
  -3.250000e-01    1.344333e+00    2.345738e-01   -3.961557e-01
  -3.187500e-01    1.373819e+00    2.382793e-01   -3.894843e-01
  -3.125000e-01    1.402027e+00    2.416626e-01   -3.826714e-01
  -3.062500e-01    1.428957e+00    2.447237e-01   -3.757231e-01
  -3.000000e-01    1.454610e+00    2.474625e-01   -3.686458e-01
  -2.937500e-01    1.478984e+00    2.498791e-01   -3.614456e-01
  -2.875000e-01    1.502082e+00    2.519735e-01   -3.541290e-01
  -2.812500e-01    1.523901e+00    2.537457e-01   -3.467021e-01
  -2.750000e-01    1.544443e+00    2.551957e-01   -3.391713e-01
  -2.687500e-01    1.563707e+00    2.563235e-01   -3.315427e-01
  -2.625000e-01    1.581693e+00    2.571290e-01   -3.238228e-01
  -2.562500e-01    1.598402e+00    2.576123e-01   -3.160176e-01
  -2.500000e-01    1.613833e+00    2.577734e-01   -3.081336e-01
  -2.437500e-01    1.627986e+00    2.576123e-01   -3.001770e-01
  -2.375000e-01    1.640862e+00    2.571290e-01   -2.921540e-01
  -2.312500e-01    1.652460e+00    2.563235e-01   -2.840710e-01
  -2.250000e-01    1.662781e+00    2.551957e-01   -2.759342e-01
  -2.187500e-01    1.671823e+00    2.537457e-01   -2.677498e-01
  -2.125000e-01    1.679588e+00    2.519735e-01   -2.595242e-01
  -2.062500e-01    1.686075e+00    2.498791e-01   -2.512636e-01
  -2.000000e-01    1.691285e+00    2.474625e-01   -2.429744e-01
  -1.937500e-01    1.695217e+00    2.447237e-01   -2.346626e-01
  -1.875000e-01    1.697871e+00    2.416626e-01   -2.263347e-01
  -1.812500e-01    1.699248e+00    2.382793e-01   -2.179970e-01
  -1.750000e-01    1.699347e+00    2.345738e-01   -2.096555e-01
  -1.687500e-01    1.698168e+00    2.305461e-01   -2.013168e-01
  -1.625000e-01    1.695711e+00    2.261962e-01   -1.929870e-01
  -1.562500e-01    1.691977e+00    2.215241e-01   -1.846723e-01
  -1.500000e-01    1.686965e+00    2.165297e-01   -1.763791e-01
  -1.437500e-01    1.680676e+00    2.112131e-01   -1.681137e-01
  -1.375000e-01    1.673109e+00    2.055743e-01   -1.598823e-01
  -1.312500e-01    1.664264e+00    1.996133e-01   -1.516911e-01
  -1.250000e-01    1.654141e+00    1.933301e-01   -1.435466e-01
  -1.187500e-01    1.642741e+00    1.867246e-01   -1.354548e-01
  -1.125000e-01    1.630063e+00    1.797970e-01   -1.274221e-01
