# garg caseC [0/core/0] sandwich, S = a/h = 10 -- 3-D DISPLACEMENT recovery, Yu-2003 Eq. 65
# plate part u^2d from: ABAQUS RM-shell job garg_caseC_S10.dat  (harmonic fit residual 3.20e-08)
# stations: U1, U2 at x = 0 (cos peak); U3 at x = a/2 (sin peak)
# 
# U_1 = U - x3 (p W) + w1 ; U_2 = V + w2 ; U_3 = W + w3   (Kirchhoff
# composition -- the raw warping tilt carries the mean shear; z*phi
# would double-count it, see msgrm_warping_at_depth)
#   plate DOF amplitudes [U, V, W, F1, F2] = [0, 0, 0.000111333, -6.00244e-05, 0]
#   (rotations F1/F2 are fitted and recorded but the composition
#    needs only U, V, W; Abaqus map phi1 = UR2, phi2 = -UR1; the
#    rigid-body constants of the deck's pins are fitted out -- the
#    exact solution carries the zero-span-average gauge)
#   strain amplitudes Es = [0, 0, 0, 0.000188572, 0, 0]
#   warping arguments: E6,1 = p Es at x = 0 ; E6 = Es and
#   E6,11 = -p^2 Es at x = a/2
# 
# gauge check: <U1_exact> over the thickness = 1.853641e-08 vs plate u0 = 0.000000e+00
# 
# rel L2 errors vs exact 3-D [%]:  U1   0.9657   U2   0.0000 (U2_exact ~ 0: denominator floored at 1e-3 ||U1||)   U3   1.6373
# 
# columns: z[m]  U1_rec U1_exact  U2_rec U2_exact  U3_rec U3_exact  [m]
  -4.200000e-02    1.616363e-06    1.637811e-06   -1.062769e-20    0.000000e+00    1.113514e-04    1.092810e-04
  -4.187500e-02    1.573225e-06    1.595526e-06   -1.062769e-20    0.000000e+00    1.113503e-04    1.092811e-04
  -4.175000e-02    1.530095e-06    1.553246e-06   -1.062769e-20    0.000000e+00    1.113491e-04    1.092813e-04
  -4.162500e-02    1.486973e-06    1.510971e-06   -1.062769e-20    0.000000e+00    1.113480e-04    1.092815e-04
  -4.150000e-02    1.443859e-06    1.468701e-06   -1.062769e-20    0.000000e+00    1.113469e-04    1.092816e-04
  -4.137500e-02    1.400753e-06    1.426435e-06   -1.062769e-20    0.000000e+00    1.113458e-04    1.092818e-04
  -4.125000e-02    1.357656e-06    1.384174e-06   -1.062769e-20    0.000000e+00    1.113446e-04    1.092820e-04
  -4.112500e-02    1.314566e-06    1.341918e-06   -1.062769e-20    0.000000e+00    1.113435e-04    1.092821e-04
  -4.100000e-02    1.271484e-06    1.299666e-06   -1.062769e-20    0.000000e+00    1.113424e-04    1.092823e-04
  -4.087500e-02    1.228410e-06    1.257418e-06   -1.062769e-20    0.000000e+00    1.113413e-04    1.092824e-04
  -4.075000e-02    1.185344e-06    1.215174e-06   -1.062769e-20    0.000000e+00    1.113401e-04    1.092825e-04
  -4.062500e-02    1.142286e-06    1.172934e-06   -1.062769e-20    0.000000e+00    1.113390e-04    1.092827e-04
  -4.050000e-02    1.099236e-06    1.130698e-06   -1.062769e-20    0.000000e+00    1.113379e-04    1.092828e-04
  -4.037500e-02    1.056194e-06    1.088465e-06   -1.062769e-20    0.000000e+00    1.113367e-04    1.092829e-04
  -4.025000e-02    1.013159e-06    1.046236e-06   -1.062769e-20    0.000000e+00    1.113356e-04    1.092830e-04
  -4.012500e-02    9.701325e-07    1.004011e-06   -1.062769e-20    0.000000e+00    1.113345e-04    1.092832e-04
  -4.000000e-02    9.271135e-07    9.617883e-07   -1.062769e-20    0.000000e+00    1.113333e-04    1.092833e-04
  -4.000000e-02    9.271135e-07    9.617883e-07   -1.062769e-20    0.000000e+00    1.113333e-04    1.092833e-04
  -3.900000e-02    9.023080e-07    9.380477e-07   -1.062769e-20    0.000000e+00    1.113325e-04    1.092845e-04
  -3.800000e-02    8.776261e-07    9.143525e-07   -1.062769e-20    0.000000e+00    1.113317e-04    1.092859e-04
  -3.700000e-02    8.530646e-07    8.907007e-07   -1.062769e-20    0.000000e+00    1.113309e-04    1.092875e-04
  -3.600000e-02    8.286204e-07    8.670905e-07   -1.062769e-20    0.000000e+00    1.113302e-04    1.092894e-04
  -3.500000e-02    8.042904e-07    8.435201e-07   -1.062769e-20    0.000000e+00    1.113295e-04    1.092913e-04
  -3.400000e-02    7.800713e-07    8.199877e-07   -1.062769e-20    0.000000e+00    1.113287e-04    1.092935e-04
  -3.300000e-02    7.559599e-07    7.964914e-07   -1.062769e-20    0.000000e+00    1.113280e-04    1.092959e-04
  -3.200000e-02    7.319532e-07    7.730293e-07   -1.062769e-20    0.000000e+00    1.113274e-04    1.092984e-04
  -3.100000e-02    7.080479e-07    7.495996e-07   -1.062769e-20    0.000000e+00    1.113267e-04    1.093012e-04
  -3.000000e-02    6.842408e-07    7.262005e-07   -1.062769e-20    0.000000e+00    1.113261e-04    1.093041e-04
  -2.900000e-02    6.605289e-07    7.028302e-07   -1.062769e-20    0.000000e+00    1.113255e-04    1.093072e-04
  -2.800000e-02    6.369088e-07    6.794868e-07   -1.062769e-20    0.000000e+00    1.113249e-04    1.093105e-04
  -2.700000e-02    6.133776e-07    6.561685e-07   -1.062769e-20    0.000000e+00    1.113243e-04    1.093140e-04
  -2.600000e-02    5.899319e-07    6.328734e-07   -1.062769e-20    0.000000e+00    1.113237e-04    1.093177e-04
  -2.500000e-02    5.665686e-07    6.095998e-07   -1.062769e-20    0.000000e+00    1.113232e-04    1.093215e-04
  -2.400000e-02    5.432846e-07    5.863458e-07   -1.062769e-20    0.000000e+00    1.113227e-04    1.093256e-04
  -2.300000e-02    5.200766e-07    5.631095e-07   -1.062769e-20    0.000000e+00    1.113222e-04    1.093298e-04
  -2.200000e-02    4.969416e-07    5.398893e-07   -1.062769e-20    0.000000e+00    1.113217e-04    1.093343e-04
  -2.100000e-02    4.738763e-07    5.166831e-07   -1.062769e-20    0.000000e+00    1.113213e-04    1.093389e-04
  -2.000000e-02    4.508775e-07    4.934892e-07   -1.062769e-20    0.000000e+00    1.113208e-04    1.093437e-04
  -1.900000e-02    4.279422e-07    4.703059e-07   -1.062769e-20    0.000000e+00    1.113204e-04    1.093487e-04
  -1.800000e-02    4.050671e-07    4.471312e-07   -1.062769e-20    0.000000e+00    1.113200e-04    1.093538e-04
  -1.700000e-02    3.822490e-07    4.239633e-07   -1.062769e-20    0.000000e+00    1.113197e-04    1.093592e-04
  -1.600000e-02    3.594848e-07    4.008004e-07   -1.062769e-20    0.000000e+00    1.113193e-04    1.093648e-04
  -1.500000e-02    3.367714e-07    3.776407e-07   -1.062769e-20    0.000000e+00    1.113190e-04    1.093705e-04
  -1.400000e-02    3.141054e-07    3.544824e-07   -1.062769e-20    0.000000e+00    1.113187e-04    1.093764e-04
  -1.300000e-02    2.914839e-07    3.313237e-07   -1.062769e-20    0.000000e+00    1.113184e-04    1.093826e-04
  -1.200000e-02    2.689036e-07    3.081627e-07   -1.062769e-20    0.000000e+00    1.113181e-04    1.093889e-04
  -1.100000e-02    2.463613e-07    2.849976e-07   -1.062769e-20    0.000000e+00    1.113179e-04    1.093954e-04
  -1.000000e-02    2.238539e-07    2.618265e-07   -1.062769e-20    0.000000e+00    1.113177e-04    1.094020e-04
  -9.000000e-03    2.013781e-07    2.386477e-07   -1.062769e-20    0.000000e+00    1.113175e-04    1.094089e-04
  -8.000000e-03    1.789309e-07    2.154594e-07   -1.062769e-20    0.000000e+00    1.113173e-04    1.094160e-04
  -7.000000e-03    1.565091e-07    1.922597e-07   -1.062769e-20    0.000000e+00    1.113171e-04    1.094232e-04
  -6.000000e-03    1.341095e-07    1.690467e-07   -1.062769e-20    0.000000e+00    1.113170e-04    1.094307e-04
  -5.000000e-03    1.117288e-07    1.458188e-07   -1.062769e-20    0.000000e+00    1.113169e-04    1.094383e-04
  -4.000000e-03    8.936404e-08    1.225739e-07   -1.062769e-20    0.000000e+00    1.113168e-04    1.094461e-04
  -3.000000e-03    6.701193e-08    9.931042e-08   -1.062769e-20    0.000000e+00    1.113167e-04    1.094541e-04
  -2.000000e-03    4.466934e-08    7.602639e-08   -1.062769e-20    0.000000e+00    1.113167e-04    1.094623e-04
  -1.000000e-03    2.233308e-08    5.272001e-08   -1.062769e-20    0.000000e+00    1.113166e-04    1.094706e-04
   0.000000e+00    5.102483e-19    2.938946e-08   -1.062769e-20    0.000000e+00    1.113166e-04    1.094792e-04
   1.000000e-03   -2.233308e-08    6.032911e-09   -1.062769e-20    0.000000e+00    1.113166e-04    1.094880e-04
   2.000000e-03   -4.466934e-08   -1.735148e-08   -1.062769e-20    0.000000e+00    1.113167e-04    1.094969e-04
   3.000000e-03   -6.701193e-08   -4.076554e-08   -1.062769e-20    0.000000e+00    1.113167e-04    1.095060e-04
   4.000000e-03   -8.936404e-08   -6.421110e-08   -1.062769e-20    0.000000e+00    1.113168e-04    1.095153e-04
   5.000000e-03   -1.117288e-07   -8.769001e-08   -1.062769e-20    0.000000e+00    1.113169e-04    1.095248e-04
   6.000000e-03   -1.341095e-07   -1.112041e-07   -1.062769e-20    0.000000e+00    1.113170e-04    1.095345e-04
   7.000000e-03   -1.565091e-07   -1.347552e-07   -1.062769e-20    0.000000e+00    1.113171e-04    1.095444e-04
   8.000000e-03   -1.789309e-07   -1.583452e-07   -1.062769e-20    0.000000e+00    1.113173e-04    1.095545e-04
   9.000000e-03   -2.013781e-07   -1.819759e-07   -1.062769e-20    0.000000e+00    1.113175e-04    1.095647e-04
   1.000000e-02   -2.238539e-07   -2.056491e-07   -1.062769e-20    0.000000e+00    1.113177e-04    1.095752e-04
   1.100000e-02   -2.463613e-07   -2.293668e-07   -1.062769e-20    0.000000e+00    1.113179e-04    1.095858e-04
   1.200000e-02   -2.689036e-07   -2.531307e-07   -1.062769e-20    0.000000e+00    1.113181e-04    1.095966e-04
   1.300000e-02   -2.914839e-07   -2.769427e-07   -1.062769e-20    0.000000e+00    1.113184e-04    1.096076e-04
   1.400000e-02   -3.141054e-07   -3.008047e-07   -1.062769e-20    0.000000e+00    1.113187e-04    1.096188e-04
   1.500000e-02   -3.367714e-07   -3.247185e-07   -1.062769e-20    0.000000e+00    1.113190e-04    1.096302e-04
   1.600000e-02   -3.594848e-07   -3.486860e-07   -1.062769e-20    0.000000e+00    1.113193e-04    1.096417e-04
   1.700000e-02   -3.822490e-07   -3.727091e-07   -1.062769e-20    0.000000e+00    1.113197e-04    1.096535e-04
   1.800000e-02   -4.050671e-07   -3.967895e-07   -1.062769e-20    0.000000e+00    1.113200e-04    1.096654e-04
   1.900000e-02   -4.279422e-07   -4.209293e-07   -1.062769e-20    0.000000e+00    1.113204e-04    1.096776e-04
   2.000000e-02   -4.508775e-07   -4.451302e-07   -1.062769e-20    0.000000e+00    1.113208e-04    1.096899e-04
   2.100000e-02   -4.738763e-07   -4.693942e-07   -1.062769e-20    0.000000e+00    1.113213e-04    1.097024e-04
   2.200000e-02   -4.969416e-07   -4.937231e-07   -1.062769e-20    0.000000e+00    1.113217e-04    1.097151e-04
   2.300000e-02   -5.200766e-07   -5.181188e-07   -1.062769e-20    0.000000e+00    1.113222e-04    1.097280e-04
   2.400000e-02   -5.432846e-07   -5.425832e-07   -1.062769e-20    0.000000e+00    1.113227e-04    1.097411e-04
   2.500000e-02   -5.665686e-07   -5.671181e-07   -1.062769e-20    0.000000e+00    1.113232e-04    1.097543e-04
   2.600000e-02   -5.899319e-07   -5.917256e-07   -1.062769e-20    0.000000e+00    1.113237e-04    1.097678e-04
   2.700000e-02   -6.133776e-07   -6.164074e-07   -1.062769e-20    0.000000e+00    1.113243e-04    1.097814e-04
   2.800000e-02   -6.369088e-07   -6.411654e-07   -1.062769e-20    0.000000e+00    1.113249e-04    1.097952e-04
   2.900000e-02   -6.605289e-07   -6.660017e-07   -1.062769e-20    0.000000e+00    1.113255e-04    1.098092e-04
   3.000000e-02   -6.842408e-07   -6.909181e-07   -1.062769e-20    0.000000e+00    1.113261e-04    1.098234e-04
   3.100000e-02   -7.080479e-07   -7.159164e-07   -1.062769e-20    0.000000e+00    1.113267e-04    1.098378e-04
   3.200000e-02   -7.319532e-07   -7.409987e-07   -1.062769e-20    0.000000e+00    1.113274e-04    1.098524e-04
   3.300000e-02   -7.559599e-07   -7.661668e-07   -1.062769e-20    0.000000e+00    1.113280e-04    1.098671e-04
   3.400000e-02   -7.800713e-07   -7.914227e-07   -1.062769e-20    0.000000e+00    1.113287e-04    1.098821e-04
   3.500000e-02   -8.042904e-07   -8.167683e-07   -1.062769e-20    0.000000e+00    1.113295e-04    1.098972e-04
   3.600000e-02   -8.286204e-07   -8.422056e-07   -1.062769e-20    0.000000e+00    1.113302e-04    1.099125e-04
   3.700000e-02   -8.530646e-07   -8.677364e-07   -1.062769e-20    0.000000e+00    1.113309e-04    1.099281e-04
   3.800000e-02   -8.776261e-07   -8.933627e-07   -1.062769e-20    0.000000e+00    1.113317e-04    1.099438e-04
   3.900000e-02   -9.023080e-07   -9.190865e-07   -1.062769e-20    0.000000e+00    1.113325e-04    1.099596e-04
   4.000000e-02   -9.271135e-07   -9.449098e-07   -1.062769e-20    0.000000e+00    1.113333e-04    1.099757e-04
   4.000000e-02   -9.271135e-07   -9.449098e-07   -1.062769e-20    0.000000e+00    1.113333e-04    1.099757e-04
   4.012500e-02   -9.701325e-07   -9.874040e-07   -1.062769e-20    0.000000e+00    1.113345e-04    1.099757e-04
   4.025000e-02   -1.013159e-06   -1.029901e-06   -1.062769e-20    0.000000e+00    1.113356e-04    1.099757e-04
   4.037500e-02   -1.056194e-06   -1.072402e-06   -1.062769e-20    0.000000e+00    1.113367e-04    1.099757e-04
   4.050000e-02   -1.099236e-06   -1.114907e-06   -1.062769e-20    0.000000e+00    1.113379e-04    1.099757e-04
   4.062500e-02   -1.142286e-06   -1.157415e-06   -1.062769e-20    0.000000e+00    1.113390e-04    1.099757e-04
   4.075000e-02   -1.185344e-06   -1.199926e-06   -1.062769e-20    0.000000e+00    1.113401e-04    1.099757e-04
   4.087500e-02   -1.228410e-06   -1.242442e-06   -1.062769e-20    0.000000e+00    1.113413e-04    1.099757e-04
   4.100000e-02   -1.271484e-06   -1.284962e-06   -1.062769e-20    0.000000e+00    1.113424e-04    1.099756e-04
   4.112500e-02   -1.314566e-06   -1.327486e-06   -1.062769e-20    0.000000e+00    1.113435e-04    1.099756e-04
   4.125000e-02   -1.357656e-06   -1.370014e-06   -1.062769e-20    0.000000e+00    1.113446e-04    1.099756e-04
   4.137500e-02   -1.400753e-06   -1.412547e-06   -1.062769e-20    0.000000e+00    1.113458e-04    1.099755e-04
   4.150000e-02   -1.443859e-06   -1.455085e-06   -1.062769e-20    0.000000e+00    1.113469e-04    1.099755e-04
   4.162500e-02   -1.486973e-06   -1.497627e-06   -1.062769e-20    0.000000e+00    1.113480e-04    1.099754e-04
   4.175000e-02   -1.530095e-06   -1.540174e-06   -1.062769e-20    0.000000e+00    1.113491e-04    1.099754e-04
   4.187500e-02   -1.573225e-06   -1.582726e-06   -1.062769e-20    0.000000e+00    1.113503e-04    1.099753e-04
   4.200000e-02   -1.616363e-06   -1.625283e-06   -1.062769e-20    0.000000e+00    1.113514e-04    1.099753e-04
   4.212500e-02   -1.659509e-06   -1.667846e-06   -1.062769e-20    0.000000e+00    1.113525e-04    1.099752e-04
   4.225000e-02   -1.702663e-06   -1.710414e-06   -1.062769e-20    0.000000e+00    1.113536e-04    1.099751e-04
   4.237500e-02   -1.745826e-06   -1.752988e-06   -1.062769e-20    0.000000e+00    1.113547e-04    1.099751e-04
   4.250000e-02   -1.788996e-06   -1.795567e-06   -1.062769e-20    0.000000e+00    1.113559e-04    1.099750e-04
   4.262500e-02   -1.832175e-06   -1.838152e-06   -1.062769e-20    0.000000e+00    1.113570e-04    1.099749e-04
   4.275000e-02   -1.875363e-06   -1.880744e-06   -1.062769e-20    0.000000e+00    1.113581e-04    1.099748e-04
   4.287500e-02   -1.918558e-06   -1.923341e-06   -1.062769e-20    0.000000e+00    1.113592e-04    1.099747e-04
   4.300000e-02   -1.961762e-06   -1.965945e-06   -1.062769e-20    0.000000e+00    1.113603e-04    1.099746e-04
   4.312500e-02   -2.004974e-06   -2.008555e-06   -1.062769e-20    0.000000e+00    1.113614e-04    1.099745e-04
   4.325000e-02   -2.048195e-06   -2.051171e-06   -1.062769e-20    0.000000e+00    1.113625e-04    1.099744e-04
   4.337500e-02   -2.091423e-06   -2.093794e-06   -1.062769e-20    0.000000e+00    1.113637e-04    1.099743e-04
   4.350000e-02   -2.134661e-06   -2.136424e-06   -1.062769e-20    0.000000e+00    1.113648e-04    1.099742e-04
   4.362500e-02   -2.177906e-06   -2.179062e-06   -1.062769e-20    0.000000e+00    1.113659e-04    1.099741e-04
   4.375000e-02   -2.221161e-06   -2.221706e-06   -1.062769e-20    0.000000e+00    1.113670e-04    1.099740e-04
