# junction path polyline vertices (y2 y3), legs: OML->IML normal, then web
1.565881899999999882e-01 1.223359209999999919e+00
1.462268383477114964e-01 1.136408592001841189e+00
1.234527500379835330e-01 9.981666811999052591e-01
