# t[ms] S11 S22 S33 S12 S13 S23 [Pa] -- Abaqus 3-D solid at the same stations
1.227999999999999925e-02 2.072200000000000000e+07 1.663700000000000000e+07 3.817999999999999727e-01 -0.000000000000000000e+00 5.113200000000000037e-03 5.114800000000000076e-03
9.089999999999999469e-02 4.302500000000000000e+07 1.978900000000000000e+07 1.035400000000000000e+07 -0.000000000000000000e+00 2.611600000000000000e+05 2.611300000000000000e+05
2.424000000000000044e-01 1.922600000000000000e+08 3.844000000000000000e+07 6.979700000000000000e+07 -0.000000000000000000e+00 4.790700000000000000e+06 4.748900000000000000e+06
5.331000000000000183e-01 1.532900000000000000e+09 1.867700000000000000e+08 -7.548000000000000000e+06 -0.000000000000000000e+00 1.814400000000000000e+07 1.772800000000000000e+07
1.000999999999999890e+00 4.782100000000000000e+09 5.554000000000000000e+08 -4.111500000000000000e+06 -0.000000000000000000e+00 5.812100000000000000e+07 5.686900000000000000e+07
1.500999999999999890e+00 1.092900000000000000e+10 1.228900000000000000e+09 -6.044000000000000000e+06 -0.000000000000000000e+00 1.063600000000000000e+08 1.041000000000000000e+08
2.001000000000000334e+00 1.682500000000000000e+10 1.874100000000000000e+09 -9.116300000000000000e+06 -0.000000000000000000e+00 1.436300000000000000e+08 1.405700000000000000e+08
2.501000000000000334e+00 1.795100000000000000e+10 2.004400000000000000e+09 -3.336700000000000000e+04 -0.000000000000000000e+00 1.555500000000000000e+08 1.522100000000000000e+08
3.001000000000000334e+00 1.491900000000000000e+10 1.667700000000000000e+09 1.496000000000000000e+07 -0.000000000000000000e+00 1.365700000000000000e+08 1.336900000000000000e+08
3.501000000000000334e+00 9.743800000000000000e+09 1.084300000000000000e+09 2.129900000000000000e+07 -0.000000000000000000e+00 8.728700000000000000e+07 8.549800000000000000e+07
4.001000000000000334e+00 3.862100000000000000e+09 4.261900000000000000e+08 2.067500000000000000e+07 -0.000000000000000000e+00 2.223100000000000000e+07 2.175800000000000000e+07
4.500999999999999446e+00 -3.302100000000000000e+09 -3.645100000000000000e+08 2.754100000000000000e+07 -0.000000000000000000e+00 -3.973800000000000000e+07 -3.892200000000000000e+07
5.001000000000000334e+00 -9.299900000000000000e+09 -1.031500000000000000e+09 3.984300000000000000e+07 -0.000000000000000000e+00 -8.069200000000000000e+07 -7.892600000000000000e+07
5.500999999999999446e+00 -1.071800000000000000e+10 -1.192600000000000000e+09 4.205400000000000000e+07 -0.000000000000000000e+00 -9.153100000000000000e+07 -8.949500000000000000e+07
6.001000000000000334e+00 -6.957100000000000000e+09 -7.740900000000000000e+08 3.207500000000000000e+07 -0.000000000000000000e+00 -7.006700000000000000e+07 -6.858600000000000000e+07
6.500999999999999446e+00 -1.011100000000000000e+09 -1.132300000000000000e+08 2.489200000000000000e+07 -0.000000000000000000e+00 -2.194000000000000000e+07 -2.152600000000000000e+07
7.001000000000000334e+00 4.580800000000000000e+09 5.063800000000000000e+08 2.538000000000000000e+07 -0.000000000000000000e+00 3.768600000000000000e+07 3.691600000000000000e+07
7.500999999999999446e+00 9.880300000000000000e+09 1.096500000000000000e+09 2.011900000000000000e+07 -0.000000000000000000e+00 8.922800000000000000e+07 8.737400000000000000e+07
8.000999999999999446e+00 1.367000000000000000e+10 1.521600000000000000e+09 4.159100000000000000e+06 -0.000000000000000000e+00 1.151400000000000000e+08 1.126500000000000000e+08
8.500999999999999446e+00 1.346700000000000000e+10 1.495600000000000000e+09 -9.038400000000000000e+06 -0.000000000000000000e+00 1.093300000000000000e+08 1.069400000000000000e+08
9.000999999999999446e+00 7.895700000000000000e+09 8.768300000000000000e+08 -1.028200000000000000e+07 -0.000000000000000000e+00 7.306500000000000000e+07 7.153400000000000000e+07
9.501000000000001222e+00 3.528400000000000000e+08 4.598900000000000000e+07 -1.123200000000000000e+07 -0.000000000000000000e+00 1.666800000000000000e+07 1.634400000000000000e+07
1.000000000000000000e+01 -6.021600000000000000e+09 -6.598800000000000000e+08 -2.093700000000000000e+07 -0.000000000000000000e+00 -4.507800000000000000e+07 -4.416700000000000000e+07
1.050000000000000000e+01 -1.025600000000000000e+10 -1.138900000000000000e+09 -2.954900000000000000e+07 -0.000000000000000000e+00 -9.156400000000000000e+07 -8.966000000000000000e+07
1.100000000000000000e+01 -1.289100000000000000e+10 -1.431800000000000000e+09 -2.552000000000000000e+07 -0.000000000000000000e+00 -1.082700000000000000e+08 -1.059700000000000000e+08
1.150000000000000000e+01 -1.187200000000000000e+10 -1.309900000000000000e+09 -1.774100000000000000e+07 -0.000000000000000000e+00 -9.039300000000000000e+07 -8.846500000000000000e+07
1.200000000000000000e+01 -6.113000000000000000e+09 -6.721500000000000000e+08 -1.842600000000000000e+07 -0.000000000000000000e+00 -4.547700000000000000e+07 -4.452300000000000000e+07
1.250000000000000000e+01 1.991900000000000000e+09 2.175600000000000000e+08 -2.127100000000000000e+07 -0.000000000000000000e+00 1.382500000000000000e+07 1.354200000000000000e+07
1.300000000000000000e+01 8.185000000000000000e+09 9.075400000000000000e+08 -1.299500000000000000e+07 -0.000000000000000000e+00 7.055500000000000000e+07 6.908300000000000000e+07
1.350000000000000000e+01 1.127100000000000000e+10 1.258500000000000000e+09 1.468000000000000000e+06 -0.000000000000000000e+00 1.069000000000000000e+08 1.046600000000000000e+08
1.400000000000000000e+01 1.216600000000000000e+10 1.352600000000000000e+09 7.710000000000000000e+06 -0.000000000000000000e+00 1.101400000000000000e+08 1.078500000000000000e+08
1.450000000000000000e+01 1.020800000000000000e+10 1.125600000000000000e+09 7.654600000000000000e+06 -0.000000000000000000e+00 7.941500000000000000e+07 7.774700000000000000e+07
1.500000000000000000e+01 4.282900000000000000e+09 4.712600000000000000e+08 1.459300000000000000e+07 -0.000000000000000000e+00 2.597800000000000000e+07 2.540300000000000000e+07
1.550000000000000000e+01 -3.840100000000000000e+09 -4.245000000000000000e+08 2.753400000000000000e+07 -0.000000000000000000e+00 -3.439600000000000000e+07 -3.367900000000000000e+07
1.600000000000000000e+01 -9.693500000000000000e+09 -1.079900000000000000e+09 3.139200000000000000e+07 -0.000000000000000000e+00 -8.455100000000000000e+07 -8.271900000000000000e+07
1.650000000000000000e+01 -1.151900000000000000e+10 -1.286600000000000000e+09 2.424700000000000000e+07 -0.000000000000000000e+00 -1.100300000000000000e+08 -1.077000000000000000e+08
1.700000000000000000e+01 -1.028300000000000000e+10 -1.144200000000000000e+09 1.959000000000000000e+07 -0.000000000000000000e+00 -1.011000000000000000e+08 -9.901200000000000000e+07
1.750000000000000000e+01 -6.973400000000000000e+09 -7.731500000000000000e+08 2.174900000000000000e+07 -0.000000000000000000e+00 -6.075100000000000000e+07 -5.946600000000000000e+07
1.800000000000000000e+01 -7.841100000000000000e+08 -8.944900000000000000e+07 1.790200000000000000e+07 -0.000000000000000000e+00 -2.175800000000000000e+06 -2.074500000000000000e+06
1.850000000000000000e+01 6.825400000000000000e+09 7.560800000000000000e+08 3.412400000000000000e+06 -0.000000000000000000e+00 5.579700000000000000e+07 5.460400000000000000e+07
1.900000000000000000e+01 1.214300000000000000e+10 1.349200000000000000e+09 -8.720100000000000000e+06 -0.000000000000000000e+00 9.741800000000000000e+07 9.528300000000000000e+07
1.950000000000000000e+01 1.247500000000000000e+10 1.385900000000000000e+09 -9.952600000000000000e+06 -0.000000000000000000e+00 1.105400000000000000e+08 1.082000000000000000e+08
2.000000000000000000e+01 9.121900000000000000e+09 1.014300000000000000e+09 -1.094400000000000000e+07 -0.000000000000000000e+00 9.029500000000000000e+07 8.844500000000000000e+07
