# garg caseA [0/90/0], S = a/h = 10 -- 3-D DISPLACEMENT recovery, Yu-2003 Eq. 65
# plate part u^2d from: ABAQUS RM-shell job garg_caseA_S10.dat  (harmonic fit residual 3.00e-08)
# stations: U1, U2 at x = 0 (cos peak); U3 at x = a/2 (sin peak)
# 
# U_1 = U - x3 (p W) + w1 ; U_2 = V + w2 ; U_3 = W + w3   (Kirchhoff
# composition -- the raw warping tilt carries the mean shear; z*phi
# would double-count it, see msgrm_warping_at_depth)
#   plate DOF amplitudes [U, V, W, F1, F2] = [0, 0, 9.43695e-05, -0.000160094, 0]
#   (rotations F1/F2 are fitted and recorded but the composition
#    needs only U, V, W; Abaqus map phi1 = UR2, phi2 = -UR1; the
#    rigid-body constants of the deck's pins are fitted out -- the
#    exact solution carries the zero-span-average gauge)
#   strain amplitudes Es = [0, 0, 0, 0.000502949, 0, 0]
#   warping arguments: E6,1 = p Es at x = 0 ; E6 = Es and
#   E6,11 = -p^2 Es at x = a/2
# 
# gauge check: <U1_exact> over the thickness = 3.078240e-08 vs plate u0 = 0.000000e+00
# 
# rel L2 errors vs exact 3-D [%]:  U1   1.4203   U2   0.0000 (U2_exact ~ 0: denominator floored at 1e-3 ||U1||)   U3   1.3006
# 
# columns: z[m]  U1_rec U1_exact  U2_rec U2_exact  U3_rec U3_exact  [m]
   3.375000e-02   -5.085759e-06   -5.064450e-06    1.377627e-21   -1.239212e-22    9.438207e-05    9.332982e-05
   3.416667e-02   -5.187034e-06   -5.162885e-06    1.377627e-21   -1.239008e-22    9.438221e-05    9.333131e-05
   3.458333e-02   -5.288775e-06   -5.261768e-06    1.377627e-21   -1.238809e-22    9.438232e-05    9.333277e-05
   3.500000e-02   -5.390990e-06   -5.361109e-06    1.377627e-21   -1.238616e-22    9.438242e-05    9.333420e-05
   3.541667e-02   -5.493682e-06   -5.460915e-06    1.377627e-21   -1.238428e-22    9.438249e-05    9.333561e-05
   3.583333e-02   -5.596858e-06   -5.561195e-06    1.377627e-21   -1.238245e-22    9.438255e-05    9.333699e-05
   3.625000e-02   -5.700524e-06   -5.661958e-06    1.377627e-21   -1.238068e-22    9.438257e-05    9.333834e-05
   3.666667e-02   -5.804686e-06   -5.763212e-06    1.377627e-21   -1.237896e-22    9.438258e-05    9.333966e-05
   3.708333e-02   -5.909348e-06   -5.864966e-06    1.377627e-21   -1.237729e-22    9.438256e-05    9.334096e-05
   3.750000e-02   -6.014517e-06   -5.967229e-06    1.377627e-21   -1.237567e-22    9.438252e-05    9.334222e-05
   3.791667e-02   -6.120199e-06   -6.070009e-06    1.377627e-21   -1.237411e-22    9.438245e-05    9.334346e-05
   3.833333e-02   -6.226399e-06   -6.173315e-06    1.377627e-21   -1.237260e-22    9.438235e-05    9.334466e-05
   3.875000e-02   -6.333122e-06   -6.277156e-06    1.377627e-21   -1.237115e-22    9.438223e-05    9.334583e-05
   3.916667e-02   -6.440375e-06   -6.381541e-06    1.377627e-21   -1.236974e-22    9.438208e-05    9.334697e-05
   3.958333e-02   -6.548163e-06   -6.486479e-06    1.377627e-21   -1.236839e-22    9.438191e-05    9.334808e-05
   4.000000e-02   -6.656492e-06   -6.591979e-06    1.377627e-21   -1.236710e-22    9.438171e-05    9.334916e-05
   4.041667e-02   -6.765367e-06   -6.698050e-06    1.377627e-21   -1.236585e-22    9.438147e-05    9.335020e-05
   4.083333e-02   -6.874795e-06   -6.804701e-06    1.377627e-21   -1.236466e-22    9.438122e-05    9.335121e-05
   4.125000e-02   -6.984781e-06   -6.911940e-06    1.377627e-21   -1.236352e-22    9.438093e-05    9.335219e-05
   4.166667e-02   -7.095330e-06   -7.019778e-06    1.377627e-21   -1.236244e-22    9.438061e-05    9.335312e-05
   4.208333e-02   -7.206449e-06   -7.128224e-06    1.377627e-21   -1.236141e-22    9.438026e-05    9.335403e-05
   4.250000e-02   -7.318143e-06   -7.237286e-06    1.377627e-21   -1.236043e-22    9.437987e-05    9.335489e-05
   4.291667e-02   -7.430417e-06   -7.346974e-06    1.377627e-21   -1.235950e-22    9.437946e-05    9.335572e-05
   4.333333e-02   -7.543278e-06   -7.457298e-06    1.377627e-21   -1.235863e-22    9.437902e-05    9.335652e-05
   4.375000e-02   -7.656731e-06   -7.568267e-06    1.377627e-21   -1.235781e-22    9.437854e-05    9.335727e-05
   4.416667e-02   -7.770782e-06   -7.679890e-06    1.377627e-21   -1.235704e-22    9.437803e-05    9.335799e-05
   4.458333e-02   -7.885437e-06   -7.792177e-06    1.377627e-21   -1.235633e-22    9.437748e-05    9.335866e-05
   4.500000e-02   -8.000700e-06   -7.905137e-06    1.377627e-21   -1.235567e-22    9.437690e-05    9.335930e-05
   4.541667e-02   -8.116579e-06   -8.018781e-06    1.377627e-21   -1.235506e-22    9.437628e-05    9.335989e-05
   4.583333e-02   -8.233078e-06   -8.133117e-06    1.377627e-21   -1.235450e-22    9.437563e-05    9.336044e-05
   4.625000e-02   -8.350203e-06   -8.248156e-06    1.377627e-21   -1.235400e-22    9.437494e-05    9.336095e-05
   4.666667e-02   -8.467960e-06   -8.363908e-06    1.377627e-21   -1.235355e-22    9.437421e-05    9.336142e-05
   4.708333e-02   -8.586355e-06   -8.480382e-06    1.377627e-21   -1.235315e-22    9.437344e-05    9.336184e-05
   4.750000e-02   -8.705394e-06   -8.597588e-06    1.377627e-21   -1.235281e-22    9.437264e-05    9.336222e-05
   4.791667e-02   -8.825081e-06   -8.715536e-06    1.377627e-21   -1.235252e-22    9.437180e-05    9.336255e-05
   4.833333e-02   -8.945423e-06   -8.834237e-06    1.377627e-21   -1.235228e-22    9.437091e-05    9.336284e-05
   4.875000e-02   -9.066426e-06   -8.953700e-06    1.377627e-21   -1.235209e-22    9.436999e-05    9.336308e-05
   4.916667e-02   -9.188094e-06   -9.073937e-06    1.377627e-21   -1.235196e-22    9.436902e-05    9.336327e-05
   4.958333e-02   -9.310435e-06   -9.194956e-06    1.377627e-21   -1.235188e-22    9.436802e-05    9.336341e-05
   5.000000e-02   -9.433453e-06   -9.316768e-06    1.377627e-21   -1.235186e-22    9.436697e-05    9.336351e-05
