# garg caseA [0/90/0], S = a/h = 10 -- IN-PLANE stress recovery at the sin-peak station x = a/2
# reference surface: MID-SURFACE (fraction = 0.5); plies (bottom->top): pagano(0.03333m/0), pagano(0.03333m/90), pagano(0.03333m/0)
# 
# MSG-RM: Yu-2003 Eq.-66 recovery with E6 = Es and E6,11 = -p^2 Es
#   (at the sin peak E6,1 = 0, so the SECOND gradient carries all of
#    the gradient content -- a first-order-only recovery loses it)
#   plate DOF amplitudes [U, V, W, F1, F2] = [-2.65801e-22, 5.16535e-35, 9.43817e-05, -0.000160113, 5.62664e-18]
#   strain amplitudes Es = [8.35039e-22, 0, -1.62274e-34, 0.000503011, 0, -1.76766e-17]
# 
# FSDT/CLT standalone: classical ABD + Whitney-1973 k1^2 = 0.582778,
#   its own harmonic plate solve, stresses = Qbar(z) (e0 + z k).
#   (a single scalar k is used for both shear terms; the in-plane
#    stresses are insensitive to it for these laminates)
#   strain amplitudes Es_fsdt = [3.33141e-57, 0, 1.65715e-38, 0.000503011, 0, 8.54158e-21]
# 
# rel L2 errors vs exact 3-D [%] (floored components: s12 -- exact field < 1% of ||s11||, error normalized by 1e-2 ||s11|| instead):
#   MSG-RM   s11   2.0083   s22   5.6036   s12   0.0000
#   FSDT/CLT s11  14.0833   s22  35.3614   s12   0.0000
# 
# columns: z[m]  s11_msg s11_exact s11_fsdt  s22_msg s22_exact s22_fsdt  s12_msg s12_exact s12_fsdt  [Pa]
  -5.000000e-02   -7.515384e+05   -7.363036e+05   -6.303392e+05   -7.515384e+03   -7.363036e+03   -6.303392e+03    4.402084e-10   -2.050710e-13   -2.135396e-13
  -4.958333e-02   -7.417844e+05   -7.267605e+05   -6.250863e+05   -7.422328e+03   -7.267448e+03   -6.250863e+03    4.364655e-10   -2.050714e-13   -2.117601e-13
  -4.916667e-02   -7.320834e+05   -7.172791e+05   -6.198335e+05   -7.329535e+03   -7.172165e+03   -6.198335e+03    4.327245e-10   -2.050727e-13   -2.099806e-13
  -4.875000e-02   -7.224350e+05   -7.078584e+05   -6.145807e+05   -7.237002e+03   -7.077183e+03   -6.145807e+03    4.289853e-10   -2.050749e-13   -2.082011e-13
  -4.833333e-02   -7.128387e+05   -6.984978e+05   -6.093279e+05   -7.144727e+03   -6.982499e+03   -6.093279e+03    4.252481e-10   -2.050780e-13   -2.064216e-13
  -4.791667e-02   -7.032941e+05   -6.891965e+05   -6.040750e+05   -7.052708e+03   -6.888107e+03   -6.040750e+03    4.215126e-10   -2.050820e-13   -2.046421e-13
  -4.750000e-02   -6.938007e+05   -6.799536e+05   -5.988222e+05   -6.960943e+03   -6.794005e+03   -5.988222e+03    4.177789e-10   -2.050868e-13   -2.028626e-13
  -4.708333e-02   -6.843581e+05   -6.707684e+05   -5.935694e+05   -6.869428e+03   -6.700188e+03   -5.935694e+03    4.140471e-10   -2.050925e-13   -2.010831e-13
  -4.666667e-02   -6.749659e+05   -6.616400e+05   -5.883166e+05   -6.778163e+03   -6.606653e+03   -5.883166e+03    4.103170e-10   -2.050991e-13   -1.993036e-13
  -4.625000e-02   -6.656235e+05   -6.525678e+05   -5.830637e+05   -6.687145e+03   -6.513395e+03   -5.830637e+03    4.065887e-10   -2.051066e-13   -1.975241e-13
  -4.583333e-02   -6.563306e+05   -6.435509e+05   -5.778109e+05   -6.596371e+03   -6.420412e+03   -5.778109e+03    4.028622e-10   -2.051149e-13   -1.957446e-13
  -4.541667e-02   -6.470867e+05   -6.345886e+05   -5.725581e+05   -6.505840e+03   -6.327698e+03   -5.725581e+03    3.991374e-10   -2.051241e-13   -1.939651e-13
  -4.500000e-02   -6.378914e+05   -6.256802e+05   -5.673052e+05   -6.415549e+03   -6.235251e+03   -5.673052e+03    3.954143e-10   -2.051342e-13   -1.921856e-13
  -4.458333e-02   -6.287442e+05   -6.168248e+05   -5.620524e+05   -6.325496e+03   -6.143066e+03   -5.620524e+03    3.916929e-10   -2.051452e-13   -1.904061e-13
  -4.416667e-02   -6.196446e+05   -6.080217e+05   -5.567996e+05   -6.235679e+03   -6.051141e+03   -5.567996e+03    3.879732e-10   -2.051571e-13   -1.886266e-13
  -4.375000e-02   -6.105923e+05   -5.992701e+05   -5.515468e+05   -6.146096e+03   -5.959470e+03   -5.515468e+03    3.842551e-10   -2.051698e-13   -1.868471e-13
  -4.333333e-02   -6.015868e+05   -5.905694e+05   -5.462939e+05   -6.056744e+03   -5.868051e+03   -5.462939e+03    3.805388e-10   -2.051834e-13   -1.850676e-13
  -4.291667e-02   -5.926276e+05   -5.819188e+05   -5.410411e+05   -5.967621e+03   -5.776880e+03   -5.410411e+03    3.768240e-10   -2.051979e-13   -1.832881e-13
  -4.250000e-02   -5.837143e+05   -5.733175e+05   -5.357883e+05   -5.878725e+03   -5.685953e+03   -5.357883e+03    3.731109e-10   -2.052133e-13   -1.815087e-13
  -4.208333e-02   -5.748464e+05   -5.647648e+05   -5.305355e+05   -5.790054e+03   -5.595267e+03   -5.305355e+03    3.693994e-10   -2.052296e-13   -1.797292e-13
  -4.166667e-02   -5.660235e+05   -5.562601e+05   -5.252826e+05   -5.701606e+03   -5.504818e+03   -5.252826e+03    3.656895e-10   -2.052467e-13   -1.779497e-13
  -4.125000e-02   -5.572452e+05   -5.478025e+05   -5.200298e+05   -5.613377e+03   -5.414602e+03   -5.200298e+03    3.619812e-10   -2.052647e-13   -1.761702e-13
  -4.083333e-02   -5.485110e+05   -5.393913e+05   -5.147770e+05   -5.525367e+03   -5.324616e+03   -5.147770e+03    3.582744e-10   -2.052836e-13   -1.743907e-13
  -4.041667e-02   -5.398204e+05   -5.310259e+05   -5.095242e+05   -5.437573e+03   -5.234856e+03   -5.095242e+03    3.545692e-10   -2.053034e-13   -1.726112e-13
  -4.000000e-02   -5.311731e+05   -5.227055e+05   -5.042713e+05   -5.349993e+03   -5.145319e+03   -5.042713e+03    3.508655e-10   -2.053240e-13   -1.708317e-13
  -3.958333e-02   -5.225685e+05   -5.144295e+05   -4.990185e+05   -5.262624e+03   -5.056002e+03   -4.990185e+03    3.471633e-10   -2.053456e-13   -1.690522e-13
  -3.916667e-02   -5.140063e+05   -5.061970e+05   -4.937657e+05   -5.175464e+03   -4.966900e+03   -4.937657e+03    3.434626e-10   -2.053680e-13   -1.672727e-13
  -3.875000e-02   -5.054859e+05   -4.980075e+05   -4.885128e+05   -5.088511e+03   -4.878011e+03   -4.885128e+03    3.397634e-10   -2.053913e-13   -1.654932e-13
  -3.833333e-02   -4.970070e+05   -4.898602e+05   -4.832600e+05   -5.001763e+03   -4.789330e+03   -4.832600e+03    3.360657e-10   -2.054154e-13   -1.637137e-13
  -3.791667e-02   -4.885690e+05   -4.817544e+05   -4.780072e+05   -4.915218e+03   -4.700855e+03   -4.780072e+03    3.323694e-10   -2.054405e-13   -1.619342e-13
  -3.750000e-02   -4.801716e+05   -4.736895e+05   -4.727544e+05   -4.828873e+03   -4.612582e+03   -4.727544e+03    3.286746e-10   -2.054664e-13   -1.601547e-13
  -3.708333e-02   -4.718143e+05   -4.656647e+05   -4.675015e+05   -4.742727e+03   -4.524507e+03   -4.675015e+03    3.249812e-10   -2.054932e-13   -1.583752e-13
  -3.666667e-02   -4.634966e+05   -4.576794e+05   -4.622487e+05   -4.656776e+03   -4.436628e+03   -4.622487e+03    3.212892e-10   -2.055209e-13   -1.565957e-13
  -3.625000e-02   -4.552182e+05   -4.497329e+05   -4.569959e+05   -4.571019e+03   -4.348941e+03   -4.569959e+03    3.175985e-10   -2.055495e-13   -1.548162e-13
  -3.583333e-02   -4.469785e+05   -4.418245e+05   -4.517431e+05   -4.485454e+03   -4.261442e+03   -4.517431e+03    3.139093e-10   -2.055789e-13   -1.530367e-13
  -3.541667e-02   -4.387771e+05   -4.339536e+05   -4.464902e+05   -4.400078e+03   -4.174129e+03   -4.464902e+03    3.102214e-10   -2.056093e-13   -1.512572e-13
  -3.500000e-02   -4.306136e+05   -4.261194e+05   -4.412374e+05   -4.314889e+03   -4.086997e+03   -4.412374e+03    3.065348e-10   -2.056405e-13   -1.494777e-13
  -3.458333e-02   -4.224875e+05   -4.183213e+05   -4.359846e+05   -4.229885e+03   -4.000044e+03   -4.359846e+03    3.028496e-10   -2.056726e-13   -1.476982e-13
  -3.416667e-02   -4.143984e+05   -4.105587e+05   -4.307318e+05   -4.145064e+03   -3.913266e+03   -4.307318e+03    2.991656e-10   -2.057056e-13   -1.459187e-13
  -3.375000e-02   -4.063458e+05   -4.028309e+05   -4.254789e+05   -4.060423e+03   -3.826661e+03   -4.254789e+03    2.954830e-10   -2.057394e-13   -1.441392e-13
  -3.333333e-02   -3.983293e+05   -3.951373e+05   -4.202261e+05   -3.975961e+03   -3.740224e+03   -4.202261e+03    2.918017e-10   -2.057742e-13   -1.423597e-13
  -3.291667e-02   -3.903484e+05   -3.874771e+05   -4.149733e+05   -3.891675e+03   -3.653953e+03   -4.149733e+03    2.881216e-10   -2.058098e-13   -1.405802e-13
  -3.250000e-02   -3.824028e+05   -3.798497e+05   -4.097205e+05   -3.807562e+03   -3.567844e+03   -4.097205e+03    2.844427e-10   -2.058463e-13   -1.388007e-13
  -3.208333e-02   -3.744919e+05   -3.722545e+05   -4.044676e+05   -3.723621e+03   -3.481894e+03   -4.044676e+03    2.807651e-10   -2.058837e-13   -1.370212e-13
  -3.166667e-02   -3.666153e+05   -3.646909e+05   -3.992148e+05   -3.639850e+03   -3.396100e+03   -3.992148e+03    2.770887e-10   -2.059219e-13   -1.352417e-13
  -3.125000e-02   -3.587725e+05   -3.571581e+05   -3.939620e+05   -3.556246e+03   -3.310458e+03   -3.939620e+03    2.734135e-10   -2.059611e-13   -1.334622e-13
  -3.083333e-02   -3.509632e+05   -3.496556e+05   -3.887091e+05   -3.472806e+03   -3.224966e+03   -3.887091e+03    2.697395e-10   -2.060011e-13   -1.316827e-13
  -3.041667e-02   -3.431868e+05   -3.421827e+05   -3.834563e+05   -3.389530e+03   -3.139621e+03   -3.834563e+03    2.660666e-10   -2.060420e-13   -1.299033e-13
  -3.000000e-02   -3.354430e+05   -3.347388e+05   -3.782035e+05   -3.306414e+03   -3.054418e+03   -3.782035e+03    2.623949e-10   -2.060838e-13   -1.281238e-13
  -2.958333e-02   -3.277312e+05   -3.273232e+05   -3.729507e+05   -3.223457e+03   -2.969356e+03   -3.729507e+03    2.587244e-10   -2.061265e-13   -1.263443e-13
  -2.916667e-02   -3.200511e+05   -3.199354e+05   -3.676978e+05   -3.140655e+03   -2.884431e+03   -3.676978e+03    2.550549e-10   -2.061700e-13   -1.245648e-13
  -2.875000e-02   -3.124021e+05   -3.125746e+05   -3.624450e+05   -3.058008e+03   -2.799639e+03   -3.624450e+03    2.513866e-10   -2.062145e-13   -1.227853e-13
  -2.833333e-02   -3.047839e+05   -3.052403e+05   -3.571922e+05   -2.975512e+03   -2.714978e+03   -3.571922e+03    2.477193e-10   -2.062598e-13   -1.210058e-13
  -2.791667e-02   -2.971960e+05   -2.979318e+05   -3.519394e+05   -2.893166e+03   -2.630445e+03   -3.519394e+03    2.440532e-10   -2.063060e-13   -1.192263e-13
  -2.750000e-02   -2.896379e+05   -2.906485e+05   -3.466865e+05   -2.810967e+03   -2.546036e+03   -3.466865e+03    2.403880e-10   -2.063531e-13   -1.174468e-13
  -2.708333e-02   -2.821093e+05   -2.833898e+05   -3.414337e+05   -2.728913e+03   -2.461749e+03   -3.414337e+03    2.367240e-10   -2.064011e-13   -1.156673e-13
  -2.666667e-02   -2.746096e+05   -2.761551e+05   -3.361809e+05   -2.647002e+03   -2.377580e+03   -3.361809e+03    2.330609e-10   -2.064499e-13   -1.138878e-13
  -2.625000e-02   -2.671384e+05   -2.689438e+05   -3.309281e+05   -2.565232e+03   -2.293526e+03   -3.309281e+03    2.293989e-10   -2.064997e-13   -1.121083e-13
  -2.583333e-02   -2.596953e+05   -2.617552e+05   -3.256752e+05   -2.483600e+03   -2.209584e+03   -3.256752e+03    2.257378e-10   -2.065503e-13   -1.103288e-13
  -2.541667e-02   -2.522798e+05   -2.545887e+05   -3.204224e+05   -2.402104e+03   -2.125752e+03   -3.204224e+03    2.220777e-10   -2.066018e-13   -1.085493e-13
  -2.500000e-02   -2.448914e+05   -2.474438e+05   -3.151696e+05   -2.320742e+03   -2.042026e+03   -3.151696e+03    2.184186e-10   -2.066542e-13   -1.067698e-13
  -2.458333e-02   -2.375298e+05   -2.403198e+05   -3.099168e+05   -2.239512e+03   -1.958403e+03   -3.099168e+03    2.147605e-10   -2.067075e-13   -1.049903e-13
