# t[s]  s13_iface_CORE_side[Pa]  s13_iface_FACE_side[Pa] -- constitutive TSDT is discontinuous at the interface (step pulse)
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000082e-05 2.270866269562752223e+03 6.948850784862019646e+04
2.000000000000000164e-05 9.072031975669362510e+03 2.776041784554824699e+05
3.000000000000000415e-05 2.036946004770599029e+04 6.233054774598032236e+05
4.000000000000000327e-05 3.610729000627975620e+04 1.104883074192160275e+06
5.000000000000000240e-05 5.620911853245120437e+04 1.719999027093006531e+06
6.000000000000000830e-05 8.057975000421241566e+04 2.465740350128899328e+06
7.000000000000000742e-05 1.091073759315969219e+05 3.338685703506865073e+06
8.000000000000000654e-05 1.416661321588717110e+05 4.334983644061473198e+06
9.000000000000000567e-05 1.781189738386703539e+05 5.450440599463311955e+06
1.000000000000000048e-04 2.183208007264286571e+05 6.680616502228716388e+06
1.100000000000000039e-04 2.621217594687689270e+05 8.020925839744327590e+06
1.200000000000000166e-04 3.093706454048861051e+05 9.466741749389512464e+06
1.300000000000000157e-04 3.599183240625243634e+05 1.101350071631324291e+07
1.400000000000000148e-04 4.136210920649103937e+05 1.265680541718625464e+07
1.500000000000000140e-04 4.703438985832015169e+05 1.439252329664596356e+07
1.600000000000000131e-04 5.299633517370711779e+05 1.621687856315437518e+07
1.700000000000000122e-04 5.923704393878733972e+05 1.812653544526892155e+07
1.800000000000000113e-04 6.574729004659113707e+05 2.011867075425688550e+07
1.900000000000000105e-04 7.251971911691457499e+05 2.219103404977585375e+07
2.000000000000000096e-04 7.954899998726660851e+05 2.434199399610357732e+07
2.100000000000000087e-04 8.683192751741039101e+05 2.657056982032757625e+07
2.200000000000000078e-04 9.436747429214396980e+05 2.887644713339605182e+07
2.300000000000000070e-04 1.021567900058750063e+06 3.125997774179774523e+07
2.400000000000000332e-04 1.102031485401108628e+06 3.372216345327391475e+07
2.500000000000000052e-04 1.185118439724403666e+06 3.626462425556674600e+07
2.600000000000000314e-04 1.270900379541250179e+06 3.888955161396224797e+07
2.700000000000000035e-04 1.359465620349457022e+06 4.159964798269337416e+07
2.800000000000000297e-04 1.450916795716874767e+06 4.439805394893636554e+07
2.900000000000000017e-04 1.545368128057700582e+06 4.728826471856562793e+07
3.000000000000000279e-04 1.642942415137782460e+06 5.027403790321613103e+07
3.099999999999999999e-04 1.743767803028069669e+06 5.335929477265892178e+07
3.200000000000000262e-04 1.847974421249194071e+06 5.654801729022532701e+07
3.300000000000000524e-04 1.955690959098261315e+06 5.984414334840678424e+07
3.400000000000000244e-04 2.067041263544658897e+06 6.325146266446655244e+07
3.500000000000000507e-04 2.182141038592353929e+06 6.677351578092602640e+07
3.600000000000000227e-04 2.301094723642563913e+06 7.041349854346244037e+07
3.700000000000000489e-04 2.423992624208251946e+06 7.417417430077250302e+07
3.800000000000000209e-04 2.550908362428267952e+06 7.805779589030499756e+07
3.900000000000000471e-04 2.681896707342192996e+06 8.206603924467109144e+07
4.000000000000000192e-04 2.816991835992524866e+06 8.619995018137125671e+07
4.100000000000000454e-04 2.956206066326840315e+06 9.045990562960129976e+07
4.200000000000000174e-04 3.099529091815560125e+06 9.484559020955611765e+07
4.300000000000000436e-04 3.246927735940098297e+06 9.935598871976698935e+07
4.400000000000000157e-04 3.398346232516822871e+06 1.039893947150147706e+08
4.500000000000000419e-04 3.553707025490505621e+06 1.087434349800094515e+08
4.600000000000000139e-04 3.712912069645503536e+06 1.136151093311523944e+08
4.700000000000000401e-04 3.875844601929937024e+06 1.186008448190560490e+08
4.800000000000000664e-04 4.042371342042835429e+06 1.236965630665107369e+08
4.900000000000000926e-04 4.212345070856158622e+06 1.288977591681984216e+08
5.000000000000000104e-04 4.385607526368921623e+06 1.341995903068889678e+08
5.100000000000000366e-04 4.561992549427929334e+06 1.395969720124946237e+08
5.200000000000000629e-04 4.741329405574037693e+06 1.450846798105655313e+08
5.300000000000000891e-04 4.923446205222602002e+06 1.506574538798115849e+08
5.400000000000000069e-04 5.108173342059486546e+06 1.563101042670202553e+08
5.500000000000000331e-04 5.295346869084783830e+06 1.620376141939943731e+08
5.600000000000000594e-04 5.484811733176133595e+06 1.678352390351896584e+08
5.700000000000000856e-04 5.676424792339203879e+06 1.736985986455796063e+08
5.800000000000000034e-04 5.870057544887264259e+06 1.796237608735502660e+08
5.900000000000000296e-04 6.065598506526955403e+06 1.856073142997248173e+08
