# z[m](mid-plane origin)  s11(a/2,b/2)  s22(a/2,b/2)  s13(0,b/2)  s23(a/2,0)  [Pa] -- constitutive TSDT at ITS peak t=12.9300 ms (step pulse); no s33 in the theory
6.966857128571427027e-02 2.080417907124722242e+09 2.156169650054351807e+10 1.288120728788928747e+09 3.648494443821830750e+09
6.980464257142855733e-02 2.095528980867996216e+09 2.170617146176914597e+10 1.262461479542978764e+09 3.575816762130840302e+09
6.994071385714284439e-02 2.110704724368604422e+09 2.185124561641753387e+10 1.236752163521643400e+09 3.502997270477684498e+09
7.007678514285711757e-02 2.125945263688319921e+09 2.199692013250582886e+10 1.210992780724922419e+09 3.430035968862364292e+09
7.021285642857140463e-02 2.141250724888917208e+09 2.214319617805118179e+10 1.185183331152811050e+09 3.356932857284863472e+09
7.034892771428569169e-02 2.156621234032168388e+09 2.229007492107073975e+10 1.159323814805314064e+09 3.283687935745197773e+09
7.048499899999997875e-02 2.172056917179847717e+09 2.243755752958164978e+10 1.133414231682429314e+09 3.210301204243359089e+09
7.048500099999997770e-02 2.024458302486305618e+10 2.316504710079377174e+09 3.318754281175704956e+09 1.096374819321734667e+09
7.062107228571426476e-02 2.039182536651700974e+10 2.332061373307485580e+09 3.242741709384167194e+09 1.071263508690263510e+09
7.075714357142855182e-02 2.053969351373499680e+10 2.347682171382586479e+09 3.166582536838559628e+09 1.046103767424392223e+09
7.089321485714283888e-02 2.068818867230680084e+10 2.363367227878433228e+09 3.090276763538874149e+09 1.020895595524118185e+09
7.102928614285711206e-02 2.083731204802220535e+10 2.379116666368781567e+09 3.013824389485119820e+09 9.956389929894441366e+08
7.116535742857139912e-02 2.098706484667100906e+10 2.394930610427388668e+09 2.937225414677285194e+09 9.703339598203665018e+08
7.130142871428568618e-02 2.113744827404299927e+10 2.410809183628007412e+09 2.860479839115375519e+09 9.449804960168869495e+08
7.143749999999997324e-02 2.128846353592795563e+10 2.426752509544393539e+09 2.783587662799389362e+09 9.195786015790048838e+08
7.157357128571426030e-02 2.144011183811566544e+10 2.442760711750301838e+09 2.706548885729330540e+09 8.941282765067217350e+08
7.170964257142854736e-02 2.159239438639591599e+10 2.458833913819487572e+09 2.629363507905194759e+09 8.686295208000359535e+08
7.184571385714283442e-02 2.174531238655850601e+10 2.474972239325706482e+09 2.552031529326986313e+09 8.430823344589490891e+08
